x,y,z
5.0,45.0,0.0
5.247487373415291,44.75251262658471,0.03835404308833624
5.494974746830583,44.50502525316942,0.06731767878463173
5.742462120245874,44.25753787975413,0.07979959892832436
5.989949493661166,44.01005050633884,0.07274379414605454
6.2374368670764575,43.76256313292355,0.04787777152831652
6.484924240491749,43.515075759508264,0.011289600644789377
6.73241161390704,43.267588386092974,0.028062658215169588
6.979898987322331,43.020101012677685,0.06054419962463426
7.227386360737622,42.772613639262396,0.07820240941320776
7.474873734152913,42.525126265847106,0.07671394197305108
7.722361107568204,42.27763889243182,0.05644322604563135
7.9698484809834955,42.03015151901653,0.02235323985591407
8.217335854398787,41.78266414560124,0.01720959904702524
8.464823227814078,41.53517677218595,0.052558927897503126
8.712310601229369,41.28768939877066,0.07503999814197912
8.95979797464466,41.04020202535537,0.07914865972987055
9.207285348059951,40.79271465194008,0.06387896900987922
9.454772721475242,40.54522727852479,0.03296947881934053
9.702260094890534,40.2977399051095,0.006012089636944744
9.949747468305825,40.05025253169421,0.043521688871149586
10.197234841721116,39.80276515827892,0.07037566079773361
10.444722215136407,39.555277784863634,0.07999921652405628
10.692209588551698,39.307790411448345,0.07003617397507428
10.93969696196699,39.060303038033055,0.0429258334400348
11.18718433538228,38.812815664617766,0.005305751788096055
11.434671708797572,38.565328291202476,0.03361336294613127
11.682159082212863,38.31784091778719,0.06430275412412968
11.929646455628154,38.0703535443719,0.07924858845558963
12.177133829043445,37.82286617095661,0.07479160444197464
12.424621202458736,37.57537879754132,0.05202302721256935
12.672108575874027,37.32789142412603,0.016517398555023727
12.919595949289318,37.08040405071074,0.023032265333205224
13.16708332270461,36.83291667729545,0.05694282738952985
13.4145706961199,36.58542930388016,0.07691179935036455
13.662058069535192,36.33794193046487,0.07805008043745261
13.909545442950483,36.09045455704958,0.06007897974173409
14.157032816365774,35.84296718363429,0.027398449477569004
14.404520189781065,35.595479810219004,0.011990176773036187
14.652007563196356,35.347992436803715,0.04844318957756809
14.899494936611648,35.100505063388425,0.07303562005821021
15.146982310026939,34.853017689973136,0.07974638354230394
15.39446968344223,34.60553031655785,0.06693245108288448
15.641957056857521,34.35804294314256,0.03773112024753569
15.889444430272812,34.11055556972727,0.0007081047432323101
16.136931803688103,33.86306819631198,0.038973960996840765
16.384419177103396,33.61558082289669,0.06769763233401366
16.63190655051869,33.3680934494814,0.07984656223835171
16.879393923933982,33.12060607606611,0.07244626896052991
17.126881297349275,32.87311870265082,0.04730860238920995
17.374368670764568,32.62563132923553,0.010588140007821843
17.62185604417986,32.37814395582024,0.028724668321773464
17.869343417595154,32.13065658240495,0.06100467603836822
18.116830791010443,31.88316920898966,0.07834861144831337
18.364318164425736,31.635681835574367,0.07651007427236024
18.611805537841025,31.388194462159074,0.05593920253240782
18.85929291125632,31.14070708874378,0.021672463064629523
19.106780284671608,30.893219715328488,0.017900451214943713
19.3542676580869,30.645732341913195,0.0530907107370374
19.60175503150219,30.398244968497902,0.07528251266743628
19.849242404917483,30.15075759508261,0.07904252992742895
20.096729778332776,29.903270221667317,0.06345017915658281
20.34421715174807,29.655782848252024,0.0323230116258452
20.59170452516336,29.903270221667317,0.0067179564553397466
20.841663510760295,30.148261049086123,0.044114134499335246
21.094068803124884,30.390730775828136,0.07070963388366645
21.34889485424999,30.630655104873743,0.07999294880858138
21.606115876169603,30.868009999246347,0.06969120001353411
21.865705843616347,31.10277168436766,0.04232661488960191
22.12763849670197,31.334916650385722,0.004598998248393965
22.391887343620485,31.56442165447547,0.03425461355969208
22.65842566337373,31.791263723111594,0.06472150129695252
22.92722650851903,32.015420154313496,0.07934230827544926
23.198262707938678,32.23686851986211,0.07453735102837644
23.471506869630975,32.45558666748839,0.05148305066855996
23.746931383522487,32.671552723033294,0.015823903970916983
24.024508424301285,32.88474509257893,0.023709486296750827
24.304209954270824,33.095142464550875,0.05743796742173153
24.58600772622419,33.302723811791225,0.07710363090272702
24.86987328633841,33.507468393602416,0.07789163645559825
25.155777977088547,33.709355757761415,0.05960905283834791
25.44369294018121,33.908365742504266,0.026732094147873645
25.73358911950728,34.104478478480665,0.012689813504376719
26.025437264113435,34.29767439067847,0.04900481223803758
26.319207931192267,34.48793420031797,0.07332172383325071
26.614871489090596,34.67523892671563,0.07968692024956753
26.912398120335745,34.85956988911727,0.06654197941028786
27.211757824679392,35.04090870850044,0.03710524127870619
27.512920422158757,35.21923730934585,0.0014161540084330862
27.81585555617475,35.39453792137762,0.03959082540421025
28.120532696586785,35.56679308127231,0.06807228196272948
28.289725249650935,35.26040463503513,0.07988726979294164
28.458917802715085,34.95401618879795,0.07214306781190474
28.628110355779235,34.64762774256077,0.046735726753062846
28.797302908843385,34.34123929632359,0.00988584981961792
28.966495461907535,34.034850850086414,0.029384427930735306
29.135688014971684,33.728462403849235,0.061460372905893346
29.304880568035834,33.42207395761206,0.07848867508824776
29.474073121099984,33.11568551137488,0.07630021222075775
29.643265674164134,32.8092970651377,0.05543079633869565
29.812458227228284,32.50290861890052,0.0209899882963143
29.981650780292433,32.19652017266334,0.018589900932438765
30.150843333356583,31.89013172642616,0.05361833406746998
30.320035886420733,31.583743280188976,0.07551912901800954
30.489228439484883,31.277354833951794,0.07893020736323883
30.658420992549033,30.97096638771461,0.06301641815872944
30.827613545613183,30.66457794147743,0.03167401201454673
30.996806098677332,30.358189495240246,0.0074232969405846954
31.165998651741482,30.051801049003064,0.044703123908129305
31.335191204805632,29.74541260276588,0.07103806706701307
31.504383757869782,29.4390241565287,0.07998041386868959
31.67357631093393,29.132635710291517,0.06934076594086074
31.84276886399808,28.826247264054334,0.04172408016695295
